,total_docks,year,month,weekday,max_temperature_f_x,mean_temperature_f_x,min_temperature_f_x,max_dew_point_f_x,mean_dew_point_f_x,min_dew_point_f_x,max_humidity_x,mean_humidity_x,min_humidity_x,max_sea_level_pressure_inches_x,mean_sea_level_pressure_inches_x,min_sea_level_pressure_inches_x,max_visibility_miles_x,mean_visibility_miles_x,min_visibility_miles_x,max_wind_Speed_mph_x,mean_wind_speed_mph_x,max_gust_speed_mph_x,precipitation_inches_x,cloud_cover_x,wind_dir_degrees_x,Fog_x,Fog-Rain_x,Normal_x,Rain_x,Rain-Thunderstorm_x,weekend,max_temperature_f_y,mean_temperature_f_y,min_temperature_f_y,max_dew_point_f_y,mean_dew_point_f_y,min_dew_point_f_y,max_humidity_y,mean_humidity_y,min_humidity_y,max_sea_level_pressure_inches_y,mean_sea_level_pressure_inches_y,min_sea_level_pressure_inches_y,max_visibility_miles_y,mean_visibility_miles_y,min_visibility_miles_y,max_wind_Speed_mph_y,mean_wind_speed_mph_y,max_gust_speed_mph_y,precipitation_inches_y,cloud_cover_y,wind_dir_degrees_y,Fog_y,Fog-Rain_y,Normal_y,Rain_y,Rain-Thunderstorm_y,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm
838,249,2014,2,2,63.0,56.0,49.0,52.0,47.0,40.0,100.0,72.0,43.0,30.21,30.16,30.11,10.0,10.0,7.0,21.0,8.0,23.0,0.01,4.0,304.0,0,0,0,1,0,0,63.0,56.0,49.0,52.0,47.0,40.0,100.0,72.0,43.0,30.21,30.16,30.11,10.0,10.0,7.0,21.0,8.0,23.0,0.01,4.0,304.0,0,0,0,1,0,63.0,56.0,49.0,52.0,47.0,40.0,100.0,72.0,43.0,30.21,30.16,30.11,10.0,10.0,7.0,21.0,8.0,23.0,0.01,4.0,304.0,0,0,0,1,0
845,249,2014,2,3,67.0,55.0,42.0,44.0,39.0,32.0,89.0,59.0,29.0,30.21,30.16,30.11,10.0,10.0,10.0,16.0,4.0,17.0,0.0,3.0,289.0,0,0,1,0,0,0,67.0,55.0,42.0,44.0,39.0,32.0,89.0,59.0,29.0,30.21,30.16,30.11,10.0,10.0,10.0,16.0,4.0,17.0,0.0,3.0,289.0,0,0,1,0,0,67.0,55.0,42.0,44.0,39.0,32.0,89.0,59.0,29.0,30.21,30.16,30.11,10.0,10.0,10.0,16.0,4.0,17.0,0.0,3.0,289.0,0,0,1,0,0
847,249,2014,2,4,72.0,57.0,42.0,48.0,41.0,32.0,83.0,54.0,24.0,30.12,30.06,29.98,10.0,10.0,10.0,15.0,4.0,17.0,0.0,1.0,306.0,0,0,1,0,0,0,72.0,57.0,42.0,48.0,41.0,32.0,83.0,54.0,24.0,30.12,30.06,29.98,10.0,10.0,10.0,15.0,4.0,17.0,0.0,1.0,306.0,0,0,1,0,0,72.0,57.0,42.0,48.0,41.0,32.0,83.0,54.0,24.0,30.12,30.06,29.98,10.0,10.0,10.0,15.0,4.0,17.0,0.0,1.0,306.0,0,0,1,0,0
852,249,2014,2,5,71.0,57.0,42.0,49.0,44.0,33.0,93.0,60.0,26.0,30.02,29.98,29.92,10.0,10.0,10.0,14.0,5.0,17.0,0.0,2.0,304.0,0,0,1,0,0,1,71.0,57.0,42.0,49.0,44.0,33.0,93.0,60.0,26.0,30.02,29.98,29.92,10.0,10.0,10.0,14.0,5.0,17.0,0.0,2.0,304.0,0,0,1,0,0,71.0,57.0,42.0,49.0,44.0,33.0,93.0,60.0,26.0,30.02,29.98,29.92,10.0,10.0,10.0,14.0,5.0,17.0,0.0,2.0,304.0,0,0,1,0,0
857,249,2014,2,6,68.0,57.0,45.0,50.0,46.0,40.0,93.0,64.0,35.0,30.04,29.99,29.94,10.0,9.0,5.0,16.0,3.0,20.0,0.0,3.0,284.0,0,0,1,0,0,1,68.0,57.0,45.0,50.0,46.0,40.0,93.0,64.0,35.0,30.04,29.99,29.94,10.0,9.0,5.0,16.0,3.0,20.0,0.0,3.0,284.0,0,0,1,0,0,68.0,57.0,45.0,50.0,46.0,40.0,93.0,64.0,35.0,30.04,29.99,29.94,10.0,9.0,5.0,16.0,3.0,20.0,0.0,3.0,284.0,0,0,1,0,0
861,249,2014,2,0,73.0,59.0,44.0,48.0,43.0,40.0,89.0,61.0,33.0,30.0,29.96,29.89,10.0,10.0,10.0,15.0,3.0,18.0,0.0,1.0,291.0,0,0,1,0,0,0,73.0,59.0,44.0,48.0,43.0,40.0,89.0,61.0,33.0,30.0,29.96,29.89,10.0,10.0,10.0,15.0,3.0,18.0,0.0,1.0,291.0,0,0,1,0,0,73.0,59.0,44.0,48.0,43.0,40.0,89.0,61.0,33.0,30.0,29.96,29.89,10.0,10.0,10.0,15.0,3.0,18.0,0.0,1.0,291.0,0,0,1,0,0
866,249,2014,2,1,66.0,55.0,44.0,48.0,45.0,43.0,100.0,76.0,52.0,29.99,29.95,29.9,10.0,8.0,3.0,14.0,6.0,16.0,0.0,4.0,163.0,0,0,1,0,0,0,66.0,55.0,44.0,48.0,45.0,43.0,100.0,76.0,52.0,29.99,29.95,29.9,10.0,8.0,3.0,14.0,6.0,16.0,0.0,4.0,163.0,0,0,1,0,0,66.0,55.0,44.0,48.0,45.0,43.0,100.0,76.0,52.0,29.99,29.95,29.9,10.0,8.0,3.0,14.0,6.0,16.0,0.0,4.0,163.0,0,0,1,0,0
872,249,2014,2,2,61.0,57.0,52.0,57.0,51.0,45.0,100.0,83.0,66.0,29.96,29.86,29.7,10.0,9.0,3.0,29.0,13.0,40.0,0.68,7.0,129.0,0,0,0,1,0,0,61.0,57.0,52.0,57.0,51.0,45.0,100.0,83.0,66.0,29.96,29.86,29.7,10.0,9.0,3.0,29.0,13.0,40.0,0.68,7.0,129.0,0,0,0,1,0,61.0,57.0,52.0,57.0,51.0,45.0,100.0,83.0,66.0,29.96,29.86,29.7,10.0,9.0,3.0,29.0,13.0,40.0,0.68,7.0,129.0,0,0,0,1,0
875,249,2014,2,3,65.0,59.0,52.0,54.0,48.0,44.0,83.0,66.0,48.0,29.91,29.79,29.51,10.0,10.0,9.0,26.0,10.0,36.0,0.01,6.0,123.0,0,0,0,1,0,0,65.0,59.0,52.0,54.0,48.0,44.0,83.0,66.0,48.0,29.91,29.79,29.51,10.0,10.0,9.0,26.0,10.0,36.0,0.01,6.0,123.0,0,0,0,1,0,65.0,59.0,52.0,54.0,48.0,44.0,83.0,66.0,48.0,29.91,29.79,29.51,10.0,10.0,9.0,26.0,10.0,36.0,0.01,6.0,123.0,0,0,0,1,0
881,249,2014,2,4,62.0,57.0,52.0,56.0,50.0,46.0,100.0,78.0,55.0,29.51,29.43,29.39,10.0,8.0,2.0,25.0,12.0,35.0,0.97,7.0,125.0,0,0,0,1,0,0,62.0,57.0,52.0,56.0,50.0,46.0,100.0,78.0,55.0,29.51,29.43,29.39,10.0,8.0,2.0,25.0,12.0,35.0,0.97,7.0,125.0,0,0,0,1,0,62.0,57.0,52.0,56.0,50.0,46.0,100.0,78.0,55.0,29.51,29.43,29.39,10.0,8.0,2.0,25.0,12.0,35.0,0.97,7.0,125.0,0,0,0,1,0
885,249,2014,3,5,66.0,59.0,52.0,51.0,48.0,44.0,89.0,73.0,56.0,29.82,29.62,29.47,10.0,10.0,7.0,29.0,14.0,38.0,0.21,5.0,115.0,0,0,0,1,0,1,66.0,59.0,52.0,51.0,48.0,44.0,89.0,73.0,56.0,29.82,29.62,29.47,10.0,10.0,7.0,29.0,14.0,38.0,0.21,5.0,115.0,0,0,0,1,0,66.0,59.0,52.0,51.0,48.0,44.0,89.0,73.0,56.0,29.82,29.62,29.47,10.0,10.0,7.0,29.0,14.0,38.0,0.21,5.0,115.0,0,0,0,1,0
890,249,2014,3,6,63.0,57.0,50.0,55.0,50.0,46.0,86.0,71.0,56.0,30.18,30.01,29.83,10.0,10.0,7.0,20.0,9.0,24.0,0.02,5.0,145.0,0,0,0,1,0,1,63.0,57.0,50.0,55.0,50.0,46.0,86.0,71.0,56.0,30.18,30.01,29.83,10.0,10.0,7.0,20.0,9.0,24.0,0.02,5.0,145.0,0,0,0,1,0,63.0,57.0,50.0,55.0,50.0,46.0,86.0,71.0,56.0,30.18,30.01,29.83,10.0,10.0,7.0,20.0,9.0,24.0,0.02,5.0,145.0,0,0,0,1,0
897,249,2014,3,0,63.0,56.0,48.0,54.0,49.0,46.0,100.0,82.0,64.0,30.16,30.11,30.02,10.0,10.0,7.0,22.0,8.0,28.0,0.17,6.0,126.0,0,0,0,1,0,0,63.0,56.0,48.0,54.0,49.0,46.0,100.0,82.0,64.0,30.16,30.11,30.02,10.0,10.0,7.0,22.0,8.0,28.0,0.17,6.0,126.0,0,0,0,1,0,63.0,56.0,48.0,54.0,49.0,46.0,100.0,82.0,64.0,30.16,30.11,30.02,10.0,10.0,7.0,22.0,8.0,28.0,0.17,6.0,126.0,0,0,0,1,0
899,249,2014,3,1,68.0,61.0,53.0,55.0,54.0,52.0,93.0,78.0,63.0,30.12,30.08,30.04,10.0,10.0,10.0,22.0,6.0,28.0,0.0,7.0,136.0,0,0,1,0,0,0,68.0,61.0,53.0,55.0,54.0,52.0,93.0,78.0,63.0,30.12,30.08,30.04,10.0,10.0,10.0,22.0,6.0,28.0,0.0,7.0,136.0,0,0,1,0,0,68.0,61.0,53.0,55.0,54.0,52.0,93.0,78.0,63.0,30.12,30.08,30.04,10.0,10.0,10.0,22.0,6.0,28.0,0.0,7.0,136.0,0,0,1,0,0
905,249,2014,3,2,74.0,63.0,52.0,55.0,52.0,45.0,100.0,72.0,44.0,30.11,30.07,30.01,10.0,9.0,5.0,16.0,8.0,21.0,0.0,7.0,140.0,0,0,1,0,0,0,74.0,63.0,52.0,55.0,52.0,45.0,100.0,72.0,44.0,30.11,30.07,30.01,10.0,9.0,5.0,16.0,8.0,21.0,0.0,7.0,140.0,0,0,1,0,0,74.0,63.0,52.0,55.0,52.0,45.0,100.0,72.0,44.0,30.11,30.07,30.01,10.0,9.0,5.0,16.0,8.0,21.0,0.0,7.0,140.0,0,0,1,0,0
911,249,2014,3,3,67.0,60.0,52.0,57.0,52.0,42.0,93.0,69.0,44.0,30.2,30.13,30.07,10.0,10.0,8.0,15.0,7.0,20.0,0.02,6.0,297.0,0,0,0,1,0,0,67.0,60.0,52.0,57.0,52.0,42.0,93.0,69.0,44.0,30.2,30.13,30.07,10.0,10.0,8.0,15.0,7.0,20.0,0.02,6.0,297.0,0,0,0,1,0,67.0,60.0,52.0,57.0,52.0,42.0,93.0,69.0,44.0,30.2,30.13,30.07,10.0,10.0,8.0,15.0,7.0,20.0,0.02,6.0,297.0,0,0,0,1,0
912,249,2014,3,4,68.0,58.0,48.0,52.0,46.0,42.0,93.0,68.0,42.0,30.18,30.15,30.09,10.0,10.0,10.0,15.0,6.0,23.0,0.0,3.0,290.0,0,0,1,0,0,0,68.0,58.0,48.0,52.0,46.0,42.0,93.0,68.0,42.0,30.18,30.15,30.09,10.0,10.0,10.0,15.0,6.0,23.0,0.0,3.0,290.0,0,0,1,0,0,68.0,58.0,48.0,52.0,46.0,42.0,93.0,68.0,42.0,30.18,30.15,30.09,10.0,10.0,10.0,15.0,6.0,23.0,0.0,3.0,290.0,0,0,1,0,0
920,249,2014,3,5,74.0,60.0,45.0,52.0,46.0,39.0,93.0,63.0,33.0,30.21,30.16,30.11,10.0,10.0,10.0,12.0,3.0,14.0,0.0,4.0,318.0,0,0,1,0,0,1,74.0,60.0,45.0,52.0,46.0,39.0,93.0,63.0,33.0,30.21,30.16,30.11,10.0,10.0,10.0,12.0,3.0,14.0,0.0,4.0,318.0,0,0,1,0,0,74.0,60.0,45.0,52.0,46.0,39.0,93.0,63.0,33.0,30.21,30.16,30.11,10.0,10.0,10.0,12.0,3.0,14.0,0.0,4.0,318.0,0,0,1,0,0
925,249,2014,3,6,81.0,69.0,57.0,51.0,46.0,26.0,77.0,46.0,15.0,30.18,30.12,30.06,10.0,10.0,10.0,15.0,4.0,20.0,0.0,5.0,157.0,0,0,1,0,0,1,81.0,69.0,57.0,51.0,46.0,26.0,77.0,46.0,15.0,30.18,30.12,30.06,10.0,10.0,10.0,15.0,4.0,20.0,0.0,5.0,157.0,0,0,1,0,0,81.0,69.0,57.0,51.0,46.0,26.0,77.0,46.0,15.0,30.18,30.12,30.06,10.0,10.0,10.0,15.0,4.0,20.0,0.0,5.0,157.0,0,0,1,0,0
930,249,2014,3,0,69.0,62.0,55.0,54.0,48.0,42.0,80.0,63.0,45.0,30.23,30.17,30.11,10.0,9.0,2.0,20.0,10.0,23.0,0.01,4.0,289.0,0,0,0,1,0,0,69.0,62.0,55.0,54.0,48.0,42.0,80.0,63.0,45.0,30.23,30.17,30.11,10.0,9.0,2.0,20.0,10.0,23.0,0.01,4.0,289.0,0,0,0,1,0,69.0,62.0,55.0,54.0,48.0,42.0,80.0,63.0,45.0,30.23,30.17,30.11,10.0,9.0,2.0,20.0,10.0,23.0,0.01,4.0,289.0,0,0,0,1,0
935,249,2014,3,1,71.0,63.0,54.0,44.0,30.0,19.0,66.0,42.0,18.0,30.18,30.09,30.01,10.0,10.0,10.0,25.0,11.0,38.0,0.0,1.0,317.0,0,0,1,0,0,0,71.0,63.0,54.0,44.0,30.0,19.0,66.0,42.0,18.0,30.18,30.09,30.01,10.0,10.0,10.0,25.0,11.0,38.0,0.0,1.0,317.0,0,0,1,0,0,71.0,63.0,54.0,44.0,30.0,19.0,66.0,42.0,18.0,30.18,30.09,30.01,10.0,10.0,10.0,25.0,11.0,38.0,0.0,1.0,317.0,0,0,1,0,0
938,249,2014,3,2,77.0,64.0,50.0,33.0,26.0,13.0,38.0,26.0,14.0,30.08,30.02,29.98,10.0,10.0,10.0,18.0,7.0,28.0,0.0,0.0,333.0,0,0,1,0,0,0,77.0,64.0,50.0,33.0,26.0,13.0,38.0,26.0,14.0,30.08,30.02,29.98,10.0,10.0,10.0,18.0,7.0,28.0,0.0,0.0,333.0,0,0,1,0,0,77.0,64.0,50.0,33.0,26.0,13.0,38.0,26.0,14.0,30.08,30.02,29.98,10.0,10.0,10.0,18.0,7.0,28.0,0.0,0.0,333.0,0,0,1,0,0
946,249,2014,3,3,77.0,62.0,46.0,49.0,34.0,19.0,83.0,42.0,11.0,30.08,30.03,29.97,10.0,10.0,10.0,14.0,4.0,17.0,0.0,0.0,299.0,0,0,1,0,0,0,77.0,62.0,46.0,49.0,34.0,19.0,83.0,42.0,11.0,30.08,30.03,29.97,10.0,10.0,10.0,14.0,4.0,17.0,0.0,0.0,299.0,0,0,1,0,0,77.0,62.0,46.0,49.0,34.0,19.0,83.0,42.0,11.0,30.08,30.03,29.97,10.0,10.0,10.0,14.0,4.0,17.0,0.0,0.0,299.0,0,0,1,0,0
950,249,2014,3,4,71.0,58.0,44.0,51.0,44.0,37.0,83.0,56.0,29.0,30.23,30.16,30.08,10.0,10.0,9.0,15.0,5.0,18.0,0.0,2.0,291.0,0,0,1,0,0,0,71.0,58.0,44.0,51.0,44.0,37.0,83.0,56.0,29.0,30.23,30.16,30.08,10.0,10.0,9.0,15.0,5.0,18.0,0.0,2.0,291.0,0,0,1,0,0,71.0,58.0,44.0,51.0,44.0,37.0,83.0,56.0,29.0,30.23,30.16,30.08,10.0,10.0,9.0,15.0,5.0,18.0,0.0,2.0,291.0,0,0,1,0,0
956,249,2014,3,5,79.0,64.0,48.0,51.0,46.0,40.0,86.0,56.0,26.0,30.3,30.26,30.23,10.0,10.0,10.0,15.0,5.0,18.0,0.0,0.0,276.0,0,0,1,0,0,1,79.0,64.0,48.0,51.0,46.0,40.0,86.0,56.0,26.0,30.3,30.26,30.23,10.0,10.0,10.0,15.0,5.0,18.0,0.0,0.0,276.0,0,0,1,0,0,79.0,64.0,48.0,51.0,46.0,40.0,86.0,56.0,26.0,30.3,30.26,30.23,10.0,10.0,10.0,15.0,5.0,18.0,0.0,0.0,276.0,0,0,1,0,0
960,249,2014,3,6,80.0,65.0,49.0,51.0,44.0,31.0,83.0,51.0,18.0,30.31,30.26,30.18,10.0,10.0,10.0,20.0,5.0,24.0,0.0,2.0,314.0,0,0,1,0,0,1,80.0,65.0,49.0,51.0,44.0,31.0,83.0,51.0,18.0,30.31,30.26,30.18,10.0,10.0,10.0,20.0,5.0,24.0,0.0,2.0,314.0,0,0,1,0,0,80.0,65.0,49.0,51.0,44.0,31.0,83.0,51.0,18.0,30.31,30.26,30.18,10.0,10.0,10.0,20.0,5.0,24.0,0.0,2.0,314.0,0,0,1,0,0
963,249,2014,3,0,69.0,59.0,48.0,48.0,45.0,41.0,86.0,62.0,37.0,30.26,30.11,29.98,10.0,10.0,10.0,18.0,8.0,23.0,0.0,3.0,286.0,0,0,1,0,0,0,69.0,59.0,48.0,48.0,45.0,41.0,86.0,62.0,37.0,30.26,30.11,29.98,10.0,10.0,10.0,18.0,8.0,23.0,0.0,3.0,286.0,0,0,1,0,0,69.0,59.0,48.0,48.0,45.0,41.0,86.0,62.0,37.0,30.26,30.11,29.98,10.0,10.0,10.0,18.0,8.0,23.0,0.0,3.0,286.0,0,0,1,0,0
967,249,2014,3,1,71.0,58.0,44.0,46.0,34.0,22.0,86.0,52.0,17.0,29.98,29.94,29.89,10.0,10.0,10.0,20.0,6.0,24.0,0.0,0.0,301.0,0,0,1,0,0,0,71.0,58.0,44.0,46.0,34.0,22.0,86.0,52.0,17.0,29.98,29.94,29.89,10.0,10.0,10.0,20.0,6.0,24.0,0.0,0.0,301.0,0,0,1,0,0,71.0,58.0,44.0,46.0,34.0,22.0,86.0,52.0,17.0,29.98,29.94,29.89,10.0,10.0,10.0,20.0,6.0,24.0,0.0,0.0,301.0,0,0,1,0,0
973,249,2014,3,2,76.0,61.0,45.0,42.0,36.0,33.0,65.0,43.0,21.0,30.08,30.03,29.98,10.0,10.0,10.0,14.0,4.0,16.0,0.0,3.0,298.0,0,0,1,0,0,0,76.0,61.0,45.0,42.0,36.0,33.0,65.0,43.0,21.0,30.08,30.03,29.98,10.0,10.0,10.0,14.0,4.0,16.0,0.0,3.0,298.0,0,0,1,0,0,76.0,61.0,45.0,42.0,36.0,33.0,65.0,43.0,21.0,30.08,30.03,29.98,10.0,10.0,10.0,14.0,4.0,16.0,0.0,3.0,298.0,0,0,1,0,0
979,249,2014,3,3,74.0,62.0,49.0,47.0,40.0,36.0,72.0,50.0,27.0,30.06,30.01,29.94,10.0,10.0,10.0,18.0,6.0,22.0,0.0,4.0,315.0,0,0,1,0,0,0,74.0,62.0,49.0,47.0,40.0,36.0,72.0,50.0,27.0,30.06,30.01,29.94,10.0,10.0,10.0,18.0,6.0,22.0,0.0,4.0,315.0,0,0,1,0,0,74.0,62.0,49.0,47.0,40.0,36.0,72.0,50.0,27.0,30.06,30.01,29.94,10.0,10.0,10.0,18.0,6.0,22.0,0.0,4.0,315.0,0,0,1,0,0
984,249,2014,3,4,70.0,58.0,46.0,48.0,45.0,42.0,86.0,62.0,37.0,30.01,29.97,29.93,10.0,10.0,9.0,17.0,5.0,21.0,0.0,2.0,303.0,0,0,1,0,0,0,70.0,58.0,46.0,48.0,45.0,42.0,86.0,62.0,37.0,30.01,29.97,29.93,10.0,10.0,9.0,17.0,5.0,21.0,0.0,2.0,303.0,0,0,1,0,0,70.0,58.0,46.0,48.0,45.0,42.0,86.0,62.0,37.0,30.01,29.97,29.93,10.0,10.0,9.0,17.0,5.0,21.0,0.0,2.0,303.0,0,0,1,0,0
985,249,2014,3,5,71.0,59.0,46.0,49.0,45.0,42.0,86.0,62.0,37.0,30.13,30.06,30.0,10.0,10.0,10.0,15.0,6.0,17.0,0.0,1.0,178.0,0,0,1,0,0,1,71.0,59.0,46.0,49.0,45.0,42.0,86.0,62.0,37.0,30.13,30.06,30.0,10.0,10.0,10.0,15.0,6.0,17.0,0.0,1.0,178.0,0,0,1,0,0,71.0,59.0,46.0,49.0,45.0,42.0,86.0,62.0,37.0,30.13,30.06,30.0,10.0,10.0,10.0,15.0,6.0,17.0,0.0,1.0,178.0,0,0,1,0,0
993,249,2014,3,6,69.0,58.0,47.0,51.0,46.0,43.0,93.0,65.0,37.0,30.18,30.13,30.08,10.0,10.0,7.0,15.0,5.0,17.0,0.0,3.0,231.0,0,0,1,0,0,1,69.0,58.0,47.0,51.0,46.0,43.0,93.0,65.0,37.0,30.18,30.13,30.08,10.0,10.0,7.0,15.0,5.0,17.0,0.0,3.0,231.0,0,0,1,0,0,69.0,58.0,47.0,51.0,46.0,43.0,93.0,65.0,37.0,30.18,30.13,30.08,10.0,10.0,7.0,15.0,5.0,17.0,0.0,3.0,231.0,0,0,1,0,0
997,249,2014,3,0,75.0,61.0,46.0,47.0,43.0,33.0,86.0,54.0,21.0,30.15,30.09,30.02,10.0,10.0,10.0,15.0,6.0,18.0,0.0,0.0,293.0,0,0,1,0,0,0,75.0,61.0,46.0,47.0,43.0,33.0,86.0,54.0,21.0,30.15,30.09,30.02,10.0,10.0,10.0,15.0,6.0,18.0,0.0,0.0,293.0,0,0,1,0,0,75.0,61.0,46.0,47.0,43.0,33.0,86.0,54.0,21.0,30.15,30.09,30.02,10.0,10.0,10.0,15.0,6.0,18.0,0.0,0.0,293.0,0,0,1,0,0
1003,249,2014,3,1,67.0,56.0,44.0,53.0,45.0,39.0,89.0,66.0,43.0,30.06,29.96,29.88,10.0,10.0,9.0,20.0,4.0,23.0,0.08,4.0,250.0,0,0,0,1,0,0,67.0,56.0,44.0,53.0,45.0,39.0,89.0,66.0,43.0,30.06,29.96,29.88,10.0,10.0,9.0,20.0,4.0,23.0,0.08,4.0,250.0,0,0,0,1,0,67.0,56.0,44.0,53.0,45.0,39.0,89.0,66.0,43.0,30.06,29.96,29.88,10.0,10.0,9.0,20.0,4.0,23.0,0.08,4.0,250.0,0,0,0,1,0
1007,249,2014,3,2,63.0,57.0,50.0,52.0,47.0,43.0,89.0,70.0,51.0,29.99,29.88,29.84,10.0,10.0,5.0,18.0,7.0,24.0,0.08,5.0,199.0,0,0,0,1,0,0,63.0,57.0,50.0,52.0,47.0,43.0,89.0,70.0,51.0,29.99,29.88,29.84,10.0,10.0,5.0,18.0,7.0,24.0,0.08,5.0,199.0,0,0,0,1,0,63.0,57.0,50.0,52.0,47.0,43.0,89.0,70.0,51.0,29.99,29.88,29.84,10.0,10.0,5.0,18.0,7.0,24.0,0.08,5.0,199.0,0,0,0,1,0
1010,249,2014,3,3,65.0,56.0,46.0,47.0,45.0,42.0,93.0,71.0,48.0,30.15,30.07,29.99,10.0,10.0,10.0,13.0,6.0,20.0,0.0,5.0,69.0,0,0,1,0,0,0,65.0,56.0,46.0,47.0,45.0,42.0,93.0,71.0,48.0,30.15,30.07,29.99,10.0,10.0,10.0,13.0,6.0,20.0,0.0,5.0,69.0,0,0,1,0,0,65.0,56.0,46.0,47.0,45.0,42.0,93.0,71.0,48.0,30.15,30.07,29.99,10.0,10.0,10.0,13.0,6.0,20.0,0.0,5.0,69.0,0,0,1,0,0
1014,249,2014,3,4,71.0,61.0,50.0,49.0,47.0,45.0,89.0,65.0,40.0,30.2,30.15,30.1,10.0,10.0,10.0,15.0,7.0,18.0,0.0,5.0,132.0,0,0,1,0,0,0,71.0,61.0,50.0,49.0,47.0,45.0,89.0,65.0,40.0,30.2,30.15,30.1,10.0,10.0,10.0,15.0,7.0,18.0,0.0,5.0,132.0,0,0,1,0,0,71.0,61.0,50.0,49.0,47.0,45.0,89.0,65.0,40.0,30.2,30.15,30.1,10.0,10.0,10.0,15.0,7.0,18.0,0.0,5.0,132.0,0,0,1,0,0
1022,249,2014,3,5,63.0,57.0,50.0,56.0,50.0,47.0,96.0,82.0,67.0,30.15,30.07,30.02,10.0,10.0,5.0,18.0,9.0,23.0,0.33,6.0,152.0,0,0,0,1,0,1,63.0,57.0,50.0,56.0,50.0,47.0,96.0,82.0,67.0,30.15,30.07,30.02,10.0,10.0,5.0,18.0,9.0,23.0,0.33,6.0,152.0,0,0,0,1,0,63.0,57.0,50.0,56.0,50.0,47.0,96.0,82.0,67.0,30.15,30.07,30.02,10.0,10.0,5.0,18.0,9.0,23.0,0.33,6.0,152.0,0,0,0,1,0
1026,249,2014,3,6,63.0,55.0,47.0,48.0,44.0,39.0,93.0,71.0,49.0,30.14,30.1,30.06,10.0,10.0,10.0,17.0,7.0,22.0,0.01,5.0,286.0,0,0,0,1,0,1,63.0,55.0,47.0,48.0,44.0,39.0,93.0,71.0,49.0,30.14,30.1,30.06,10.0,10.0,10.0,17.0,7.0,22.0,0.01,5.0,286.0,0,0,0,1,0,63.0,55.0,47.0,48.0,44.0,39.0,93.0,71.0,49.0,30.14,30.1,30.06,10.0,10.0,10.0,17.0,7.0,22.0,0.01,5.0,286.0,0,0,0,1,0
1030,249,2014,3,0,57.0,50.0,43.0,47.0,44.0,40.0,100.0,76.0,51.0,30.08,29.94,29.86,10.0,9.0,3.0,23.0,9.0,32.0,0.42,5.0,129.0,0,0,0,1,0,0,57.0,50.0,43.0,47.0,44.0,40.0,100.0,76.0,51.0,30.08,29.94,29.86,10.0,9.0,3.0,23.0,9.0,32.0,0.42,5.0,129.0,0,0,0,1,0,57.0,50.0,43.0,47.0,44.0,40.0,100.0,76.0,51.0,30.08,29.94,29.86,10.0,9.0,3.0,23.0,9.0,32.0,0.42,5.0,129.0,0,0,0,1,0
1036,249,2014,4,1,57.0,50.0,43.0,46.0,43.0,38.0,100.0,80.0,59.0,29.96,29.91,29.85,10.0,10.0,6.0,23.0,10.0,32.0,0.29,6.0,128.0,0,0,0,1,0,0,57.0,50.0,43.0,46.0,43.0,38.0,100.0,80.0,59.0,29.96,29.91,29.85,10.0,10.0,6.0,23.0,10.0,32.0,0.29,6.0,128.0,0,0,0,1,0,57.0,50.0,43.0,46.0,43.0,38.0,100.0,80.0,59.0,29.96,29.91,29.85,10.0,10.0,6.0,23.0,10.0,32.0,0.29,6.0,128.0,0,0,0,1,0
1038,249,2014,4,2,61.0,52.0,43.0,45.0,42.0,39.0,100.0,73.0,46.0,30.12,30.03,29.9,10.0,10.0,10.0,16.0,7.0,20.0,0.01,2.0,311.0,0,0,1,0,0,0,61.0,52.0,43.0,45.0,42.0,39.0,100.0,73.0,46.0,30.12,30.03,29.9,10.0,10.0,10.0,16.0,7.0,20.0,0.01,2.0,311.0,0,0,1,0,0,61.0,52.0,43.0,45.0,42.0,39.0,100.0,73.0,46.0,30.12,30.03,29.9,10.0,10.0,10.0,16.0,7.0,20.0,0.01,2.0,311.0,0,0,1,0,0
1046,249,2014,4,3,66.0,55.0,43.0,47.0,42.0,33.0,96.0,66.0,36.0,30.12,30.08,30.03,10.0,10.0,10.0,16.0,7.0,21.0,0.0,4.0,149.0,0,0,1,0,0,0,66.0,55.0,43.0,47.0,42.0,33.0,96.0,66.0,36.0,30.12,30.08,30.03,10.0,10.0,10.0,16.0,7.0,21.0,0.0,4.0,149.0,0,0,1,0,0,66.0,55.0,43.0,47.0,42.0,33.0,96.0,66.0,36.0,30.12,30.08,30.03,10.0,10.0,10.0,16.0,7.0,21.0,0.0,4.0,149.0,0,0,1,0,0
