,total_docks,year,month,weekday,max_temperature_f_x,mean_temperature_f_x,min_temperature_f_x,max_dew_point_f_x,mean_dew_point_f_x,min_dew_point_f_x,max_humidity_x,mean_humidity_x,min_humidity_x,max_sea_level_pressure_inches_x,mean_sea_level_pressure_inches_x,min_sea_level_pressure_inches_x,max_visibility_miles_x,mean_visibility_miles_x,min_visibility_miles_x,max_wind_Speed_mph_x,mean_wind_speed_mph_x,max_gust_speed_mph_x,precipitation_inches_x,cloud_cover_x,wind_dir_degrees_x,Fog_x,Fog-Rain_x,Normal_x,Rain_x,Rain-Thunderstorm_x,weekend,max_temperature_f_y,mean_temperature_f_y,min_temperature_f_y,max_dew_point_f_y,mean_dew_point_f_y,min_dew_point_f_y,max_humidity_y,mean_humidity_y,min_humidity_y,max_sea_level_pressure_inches_y,mean_sea_level_pressure_inches_y,min_sea_level_pressure_inches_y,max_visibility_miles_y,mean_visibility_miles_y,min_visibility_miles_y,max_wind_Speed_mph_y,mean_wind_speed_mph_y,max_gust_speed_mph_y,precipitation_inches_y,cloud_cover_y,wind_dir_degrees_y,Fog_y,Fog-Rain_y,Normal_y,Rain_y,Rain-Thunderstorm_y,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm
2944,115,2015,5,4,60.0,55.0,50.0,48.0,47.0,45.0,87.0,74.0,59.0,30.0,29.93,29.87,10.0,10.0,10.0,16.0,5.0,24.0,0.0,4.0,266.0,0,0,1,0,0,0,60.0,55.0,50.0,48.0,47.0,45.0,87.0,74.0,59.0,30.0,29.93,29.87,10.0,10.0,10.0,16.0,5.0,24.0,0.0,4.0,266.0,0,0,1,0,0,60.0,55.0,50.0,48.0,47.0,45.0,87.0,74.0,59.0,30.0,29.93,29.87,10.0,10.0,10.0,16.0,5.0,24.0,0.0,4.0,266.0,0,0,1,0,0
2945,115,2015,5,5,62.0,58.0,53.0,48.0,48.0,48.0,82.0,76.0,59.0,30.06,30.01,29.97,10.0,10.0,10.0,20.0,8.0,25.0,0.0,7.0,251.0,0,0,1,0,0,1,62.0,58.0,53.0,48.0,48.0,48.0,82.0,76.0,59.0,30.06,30.01,29.97,10.0,10.0,10.0,20.0,8.0,25.0,0.0,7.0,251.0,0,0,1,0,0,62.0,58.0,53.0,48.0,48.0,48.0,82.0,76.0,59.0,30.06,30.01,29.97,10.0,10.0,10.0,20.0,8.0,25.0,0.0,7.0,251.0,0,0,1,0,0
2954,115,2015,5,0,59.0,57.0,55.0,48.0,47.0,46.0,77.0,72.0,67.0,30.14,30.1,30.06,10.0,10.0,10.0,14.0,7.0,17.0,0.0,8.0,278.0,0,0,1,0,0,0,59.0,57.0,55.0,48.0,47.0,46.0,77.0,72.0,67.0,30.14,30.1,30.06,10.0,10.0,10.0,14.0,7.0,17.0,0.0,8.0,278.0,0,0,1,0,0,59.0,57.0,55.0,48.0,47.0,46.0,77.0,72.0,67.0,30.14,30.1,30.06,10.0,10.0,10.0,14.0,7.0,17.0,0.0,8.0,278.0,0,0,1,0,0
2962,115,2015,5,1,62.0,58.0,55.0,50.0,49.0,46.0,82.0,75.0,59.0,30.14,30.09,30.03,10.0,10.0,7.0,16.0,6.0,24.0,0.0,7.0,267.0,0,0,1,0,0,0,62.0,58.0,55.0,50.0,49.0,46.0,82.0,75.0,59.0,30.14,30.09,30.03,10.0,10.0,7.0,16.0,6.0,24.0,0.0,7.0,267.0,0,0,1,0,0,62.0,58.0,55.0,50.0,49.0,46.0,82.0,75.0,59.0,30.14,30.09,30.03,10.0,10.0,7.0,16.0,6.0,24.0,0.0,7.0,267.0,0,0,1,0,0
2965,115,2015,5,2,62.0,58.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,29.99,29.96,10.0,10.0,7.0,13.0,6.0,16.0,0.0,8.0,249.0,0,0,1,0,0,0,62.0,58.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,29.99,29.96,10.0,10.0,7.0,13.0,6.0,16.0,0.0,8.0,249.0,0,0,1,0,0,62.0,58.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,29.99,29.96,10.0,10.0,7.0,13.0,6.0,16.0,0.0,8.0,249.0,0,0,1,0,0
2970,115,2015,5,3,66.0,60.0,55.0,54.0,51.0,50.0,88.0,78.0,56.0,30.0,29.97,29.94,10.0,10.0,10.0,18.0,5.0,23.0,0.0,7.0,248.0,0,0,1,0,0,0,66.0,60.0,55.0,54.0,51.0,50.0,88.0,78.0,56.0,30.0,29.97,29.94,10.0,10.0,10.0,18.0,5.0,23.0,0.0,7.0,248.0,0,0,1,0,0,66.0,60.0,55.0,54.0,51.0,50.0,88.0,78.0,56.0,30.0,29.97,29.94,10.0,10.0,10.0,18.0,5.0,23.0,0.0,7.0,248.0,0,0,1,0,0
2976,115,2015,5,4,64.0,60.0,57.0,54.0,51.0,48.0,88.0,77.0,59.0,30.1,30.04,30.0,10.0,10.0,10.0,16.0,6.0,21.0,0.0,8.0,271.0,0,0,1,0,0,0,64.0,60.0,57.0,54.0,51.0,48.0,88.0,77.0,59.0,30.1,30.04,30.0,10.0,10.0,10.0,16.0,6.0,21.0,0.0,8.0,271.0,0,0,1,0,0,64.0,60.0,57.0,54.0,51.0,48.0,88.0,77.0,59.0,30.1,30.04,30.0,10.0,10.0,10.0,16.0,6.0,21.0,0.0,8.0,271.0,0,0,1,0,0
2980,115,2015,5,5,62.0,58.0,53.0,50.0,49.0,48.0,88.0,78.0,59.0,30.13,30.09,30.06,10.0,10.0,8.0,16.0,9.0,24.0,0.0,7.0,253.0,0,0,1,0,0,1,62.0,58.0,53.0,50.0,49.0,48.0,88.0,78.0,59.0,30.13,30.09,30.06,10.0,10.0,8.0,16.0,9.0,24.0,0.0,7.0,253.0,0,0,1,0,0,62.0,58.0,53.0,50.0,49.0,48.0,88.0,78.0,59.0,30.13,30.09,30.06,10.0,10.0,8.0,16.0,9.0,24.0,0.0,7.0,253.0,0,0,1,0,0
2984,115,2015,5,6,64.0,57.0,50.0,50.0,49.0,46.0,88.0,79.0,59.0,30.08,30.03,29.99,10.0,10.0,10.0,22.0,5.0,29.0,0.0,3.0,267.0,0,0,1,0,0,1,64.0,57.0,50.0,50.0,49.0,46.0,88.0,79.0,59.0,30.08,30.03,29.99,10.0,10.0,10.0,22.0,5.0,29.0,0.0,3.0,267.0,0,0,1,0,0,64.0,57.0,50.0,50.0,49.0,46.0,88.0,79.0,59.0,30.08,30.03,29.99,10.0,10.0,10.0,22.0,5.0,29.0,0.0,3.0,267.0,0,0,1,0,0
2996,115,2015,5,1,64.0,60.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,30.01,29.98,10.0,10.0,10.0,17.0,7.0,23.0,0.0,6.0,258.0,0,0,1,0,0,0,64.0,60.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,30.01,29.98,10.0,10.0,10.0,17.0,7.0,23.0,0.0,6.0,258.0,0,0,1,0,0,64.0,60.0,55.0,50.0,49.0,48.0,82.0,75.0,59.0,30.03,30.01,29.98,10.0,10.0,10.0,17.0,7.0,23.0,0.0,6.0,258.0,0,0,1,0,0
2998,115,2015,5,2,64.0,58.0,53.0,54.0,49.0,48.0,82.0,75.0,56.0,30.04,30.02,30.01,10.0,10.0,10.0,18.0,7.0,24.0,0.0,5.0,256.0,0,0,1,0,0,0,64.0,58.0,53.0,54.0,49.0,48.0,82.0,75.0,56.0,30.04,30.02,30.01,10.0,10.0,10.0,18.0,7.0,24.0,0.0,5.0,256.0,0,0,1,0,0,64.0,58.0,53.0,54.0,49.0,48.0,82.0,75.0,56.0,30.04,30.02,30.01,10.0,10.0,10.0,18.0,7.0,24.0,0.0,5.0,256.0,0,0,1,0,0
3006,115,2015,5,3,66.0,60.0,53.0,50.0,50.0,50.0,88.0,71.0,56.0,30.08,30.04,29.99,10.0,10.0,10.0,17.0,9.0,22.0,0.0,5.0,276.0,0,0,1,0,0,0,66.0,60.0,53.0,50.0,50.0,50.0,88.0,71.0,56.0,30.08,30.04,29.99,10.0,10.0,10.0,17.0,9.0,22.0,0.0,5.0,276.0,0,0,1,0,0,66.0,60.0,53.0,50.0,50.0,50.0,88.0,71.0,56.0,30.08,30.04,29.99,10.0,10.0,10.0,17.0,9.0,22.0,0.0,5.0,276.0,0,0,1,0,0
3011,115,2015,5,4,66.0,60.0,55.0,52.0,50.0,50.0,82.0,68.0,59.0,30.02,29.98,29.94,10.0,10.0,10.0,14.0,8.0,16.0,0.0,6.0,279.0,0,0,1,0,0,0,66.0,60.0,55.0,52.0,50.0,50.0,82.0,68.0,59.0,30.02,29.98,29.94,10.0,10.0,10.0,14.0,8.0,16.0,0.0,6.0,279.0,0,0,1,0,0,66.0,60.0,55.0,52.0,50.0,50.0,82.0,68.0,59.0,30.02,29.98,29.94,10.0,10.0,10.0,14.0,8.0,16.0,0.0,6.0,279.0,0,0,1,0,0
3024,115,2015,6,0,71.0,64.0,57.0,55.0,53.0,50.0,82.0,67.0,50.0,30.06,30.04,30.01,10.0,10.0,10.0,77.0,10.0,20.0,0.0,6.0,248.0,0,0,1,0,0,0,71.0,64.0,57.0,55.0,53.0,50.0,82.0,67.0,50.0,30.06,30.04,30.01,10.0,10.0,10.0,77.0,10.0,20.0,0.0,6.0,248.0,0,0,1,0,0,71.0,64.0,57.0,55.0,53.0,50.0,82.0,67.0,50.0,30.06,30.04,30.01,10.0,10.0,10.0,77.0,10.0,20.0,0.0,6.0,248.0,0,0,1,0,0
3025,115,2015,6,1,68.0,62.0,57.0,54.0,52.0,50.0,88.0,69.0,56.0,30.1,30.05,30.0,10.0,10.0,10.0,14.0,10.0,21.0,0.0,4.0,258.0,0,0,1,0,0,0,68.0,62.0,57.0,54.0,52.0,50.0,88.0,69.0,56.0,30.1,30.05,30.0,10.0,10.0,10.0,14.0,10.0,21.0,0.0,4.0,258.0,0,0,1,0,0,68.0,62.0,57.0,54.0,52.0,50.0,88.0,69.0,56.0,30.1,30.05,30.0,10.0,10.0,10.0,14.0,10.0,21.0,0.0,4.0,258.0,0,0,1,0,0
3030,115,2015,6,2,64.0,60.0,57.0,50.0,50.0,48.0,77.0,68.0,59.0,29.99,29.96,29.94,10.0,10.0,10.0,16.0,12.0,23.0,0.0,5.0,234.0,0,0,1,0,0,0,64.0,60.0,57.0,50.0,50.0,48.0,77.0,68.0,59.0,29.99,29.96,29.94,10.0,10.0,10.0,16.0,12.0,23.0,0.0,5.0,234.0,0,0,1,0,0,64.0,60.0,57.0,50.0,50.0,48.0,77.0,68.0,59.0,29.99,29.96,29.94,10.0,10.0,10.0,16.0,12.0,23.0,0.0,5.0,234.0,0,0,1,0,0
3035,115,2015,6,3,73.0,64.0,55.0,54.0,51.0,48.0,77.0,62.0,46.0,29.86,29.83,29.81,10.0,10.0,10.0,18.0,5.0,16.0,0.0,1.0,303.0,0,0,1,0,0,0,73.0,64.0,55.0,54.0,51.0,48.0,77.0,62.0,46.0,29.86,29.83,29.81,10.0,10.0,10.0,18.0,5.0,16.0,0.0,1.0,303.0,0,0,1,0,0,73.0,64.0,55.0,54.0,51.0,48.0,77.0,62.0,46.0,29.86,29.83,29.81,10.0,10.0,10.0,18.0,5.0,16.0,0.0,1.0,303.0,0,0,1,0,0
3043,115,2015,6,4,73.0,65.0,57.0,55.0,53.0,52.0,82.0,66.0,50.0,29.85,29.82,29.78,10.0,10.0,8.0,14.0,6.0,16.0,0.0,3.0,300.0,0,0,1,0,0,0,73.0,65.0,57.0,55.0,53.0,52.0,82.0,66.0,50.0,29.85,29.82,29.78,10.0,10.0,8.0,14.0,6.0,16.0,0.0,3.0,300.0,0,0,1,0,0,73.0,65.0,57.0,55.0,53.0,52.0,82.0,66.0,50.0,29.85,29.82,29.78,10.0,10.0,8.0,14.0,6.0,16.0,0.0,3.0,300.0,0,0,1,0,0
3057,115,2015,6,0,95.0,78.0,60.0,63.0,55.0,50.0,77.0,48.0,22.0,29.89,29.83,29.76,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,322.0,0,0,1,0,0,0,95.0,78.0,60.0,63.0,55.0,50.0,77.0,48.0,22.0,29.89,29.83,29.76,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,322.0,0,0,1,0,0,95.0,78.0,60.0,63.0,55.0,50.0,77.0,48.0,22.0,29.89,29.83,29.76,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,322.0,0,0,1,0,0
3058,115,2015,6,1,75.0,68.0,60.0,59.0,57.0,55.0,82.0,64.0,53.0,29.98,29.89,29.85,10.0,10.0,10.0,10.0,6.0,13.0,0.0,7.0,337.0,0,0,1,0,0,0,75.0,68.0,60.0,59.0,57.0,55.0,82.0,64.0,53.0,29.98,29.89,29.85,10.0,10.0,10.0,10.0,6.0,13.0,0.0,7.0,337.0,0,0,1,0,0,75.0,68.0,60.0,59.0,57.0,55.0,82.0,64.0,53.0,29.98,29.89,29.85,10.0,10.0,10.0,10.0,6.0,13.0,0.0,7.0,337.0,0,0,1,0,0
3064,115,2015,6,2,68.0,65.0,62.0,66.0,62.0,57.0,94.0,86.0,78.0,29.95,29.92,29.89,10.0,10.0,6.0,10.0,3.0,13.0,0.0,8.0,15.0,0,0,0,1,0,0,68.0,65.0,62.0,66.0,62.0,57.0,94.0,86.0,78.0,29.95,29.92,29.89,10.0,10.0,6.0,10.0,3.0,13.0,0.0,8.0,15.0,0,0,0,1,0,68.0,65.0,62.0,66.0,62.0,57.0,94.0,86.0,78.0,29.95,29.92,29.89,10.0,10.0,6.0,10.0,3.0,13.0,0.0,8.0,15.0,0,0,0,1,0
3069,115,2015,6,3,82.0,70.0,57.0,64.0,59.0,55.0,100.0,70.0,42.0,29.93,29.87,29.81,10.0,7.0,2.0,15.0,6.0,21.0,0.0,2.0,330.0,0,0,1,0,0,0,82.0,70.0,57.0,64.0,59.0,55.0,100.0,70.0,42.0,29.93,29.87,29.81,10.0,7.0,2.0,15.0,6.0,21.0,0.0,2.0,330.0,0,0,1,0,0,82.0,70.0,57.0,64.0,59.0,55.0,100.0,70.0,42.0,29.93,29.87,29.81,10.0,7.0,2.0,15.0,6.0,21.0,0.0,2.0,330.0,0,0,1,0,0
3075,115,2015,6,4,84.0,72.0,60.0,63.0,57.0,50.0,83.0,60.0,30.0,29.85,29.8,29.74,10.0,10.0,10.0,14.0,6.0,17.0,0.0,0.0,346.0,0,0,1,0,0,0,84.0,72.0,60.0,63.0,57.0,50.0,83.0,60.0,30.0,29.85,29.8,29.74,10.0,10.0,10.0,14.0,6.0,17.0,0.0,0.0,346.0,0,0,1,0,0,84.0,72.0,60.0,63.0,57.0,50.0,83.0,60.0,30.0,29.85,29.8,29.74,10.0,10.0,10.0,14.0,6.0,17.0,0.0,0.0,346.0,0,0,1,0,0
3079,115,2015,6,5,75.0,68.0,62.0,59.0,56.0,55.0,82.0,66.0,50.0,29.8,29.77,29.73,10.0,10.0,7.0,14.0,9.0,17.0,0.0,2.0,293.0,0,0,1,0,0,1,75.0,68.0,62.0,59.0,56.0,55.0,82.0,66.0,50.0,29.8,29.77,29.73,10.0,10.0,7.0,14.0,9.0,17.0,0.0,2.0,293.0,0,0,1,0,0,75.0,68.0,62.0,59.0,56.0,55.0,82.0,66.0,50.0,29.8,29.77,29.73,10.0,10.0,7.0,14.0,9.0,17.0,0.0,2.0,293.0,0,0,1,0,0
3085,115,2015,6,6,71.0,64.0,57.0,54.0,52.0,48.0,88.0,65.0,52.0,29.85,29.83,29.8,10.0,10.0,10.0,15.0,7.0,20.0,0.0,2.0,296.0,0,0,1,0,0,1,71.0,64.0,57.0,54.0,52.0,48.0,88.0,65.0,52.0,29.85,29.83,29.8,10.0,10.0,10.0,15.0,7.0,20.0,0.0,2.0,296.0,0,0,1,0,0,71.0,64.0,57.0,54.0,52.0,48.0,88.0,65.0,52.0,29.85,29.83,29.8,10.0,10.0,10.0,15.0,7.0,20.0,0.0,2.0,296.0,0,0,1,0,0
3087,115,2015,6,0,66.0,60.0,53.0,50.0,49.0,48.0,82.0,67.0,56.0,29.95,29.92,29.89,10.0,9.0,6.0,20.0,13.0,26.0,0.0,2.0,279.0,0,0,1,0,0,0,66.0,60.0,53.0,50.0,49.0,48.0,82.0,67.0,56.0,29.95,29.92,29.89,10.0,9.0,6.0,20.0,13.0,26.0,0.0,2.0,279.0,0,0,1,0,0,66.0,60.0,53.0,50.0,49.0,48.0,82.0,67.0,56.0,29.95,29.92,29.89,10.0,9.0,6.0,20.0,13.0,26.0,0.0,2.0,279.0,0,0,1,0,0
3095,115,2015,6,1,75.0,65.0,55.0,55.0,51.0,48.0,82.0,61.0,38.0,29.98,29.95,29.93,10.0,10.0,10.0,13.0,6.0,16.0,0.0,2.0,320.0,0,0,1,0,0,0,75.0,65.0,55.0,55.0,51.0,48.0,82.0,61.0,38.0,29.98,29.95,29.93,10.0,10.0,10.0,13.0,6.0,16.0,0.0,2.0,320.0,0,0,1,0,0,75.0,65.0,55.0,55.0,51.0,48.0,82.0,61.0,38.0,29.98,29.95,29.93,10.0,10.0,10.0,13.0,6.0,16.0,0.0,2.0,320.0,0,0,1,0,0
3097,115,2015,6,2,78.0,66.0,55.0,57.0,51.0,46.0,88.0,61.0,32.0,29.95,29.93,29.9,10.0,9.0,7.0,15.0,5.0,20.0,0.0,3.0,318.0,0,0,1,0,0,0,78.0,66.0,55.0,57.0,51.0,46.0,88.0,61.0,32.0,29.95,29.93,29.9,10.0,9.0,7.0,15.0,5.0,20.0,0.0,3.0,318.0,0,0,1,0,0,78.0,66.0,55.0,57.0,51.0,46.0,88.0,61.0,32.0,29.95,29.93,29.9,10.0,9.0,7.0,15.0,5.0,20.0,0.0,3.0,318.0,0,0,1,0,0
3103,115,2015,6,3,73.0,65.0,57.0,55.0,48.0,45.0,73.0,55.0,36.0,30.04,30.02,29.98,10.0,10.0,10.0,14.0,6.0,17.0,0.0,1.0,289.0,0,0,1,0,0,0,73.0,65.0,57.0,55.0,48.0,45.0,73.0,55.0,36.0,30.04,30.02,29.98,10.0,10.0,10.0,14.0,6.0,17.0,0.0,1.0,289.0,0,0,1,0,0,73.0,65.0,57.0,55.0,48.0,45.0,73.0,55.0,36.0,30.04,30.02,29.98,10.0,10.0,10.0,14.0,6.0,17.0,0.0,1.0,289.0,0,0,1,0,0
3109,115,2015,6,4,78.0,66.0,53.0,55.0,48.0,43.0,77.0,63.0,34.0,30.03,30.0,29.96,10.0,10.0,10.0,13.0,4.0,17.0,0.0,1.0,297.0,0,0,1,0,0,0,78.0,66.0,53.0,55.0,48.0,43.0,77.0,63.0,34.0,30.03,30.0,29.96,10.0,10.0,10.0,13.0,4.0,17.0,0.0,1.0,297.0,0,0,1,0,0,78.0,66.0,53.0,55.0,48.0,43.0,77.0,63.0,34.0,30.03,30.0,29.96,10.0,10.0,10.0,13.0,4.0,17.0,0.0,1.0,297.0,0,0,1,0,0
3118,115,2015,6,6,73.0,64.0,55.0,54.0,50.0,45.0,88.0,72.0,36.0,30.05,29.98,29.91,10.0,10.0,10.0,15.0,7.0,18.0,0.0,3.0,293.0,0,0,1,0,0,1,73.0,64.0,55.0,54.0,50.0,45.0,88.0,72.0,36.0,30.05,29.98,29.91,10.0,10.0,10.0,15.0,7.0,18.0,0.0,3.0,293.0,0,0,1,0,0,73.0,64.0,55.0,54.0,50.0,45.0,88.0,72.0,36.0,30.05,29.98,29.91,10.0,10.0,10.0,15.0,7.0,18.0,0.0,3.0,293.0,0,0,1,0,0
3122,115,2015,6,0,71.0,63.0,55.0,55.0,50.0,48.0,82.0,73.0,49.0,30.08,30.04,30.01,10.0,10.0,10.0,18.0,7.0,23.0,0.0,1.0,287.0,0,0,1,0,0,0,71.0,63.0,55.0,55.0,50.0,48.0,82.0,73.0,49.0,30.08,30.04,30.01,10.0,10.0,10.0,18.0,7.0,23.0,0.0,1.0,287.0,0,0,1,0,0,71.0,63.0,55.0,55.0,50.0,48.0,82.0,73.0,49.0,30.08,30.04,30.01,10.0,10.0,10.0,18.0,7.0,23.0,0.0,1.0,287.0,0,0,1,0,0
3126,115,2015,6,1,75.0,65.0,55.0,55.0,49.0,46.0,82.0,67.0,41.0,30.04,30.0,29.95,10.0,10.0,10.0,17.0,5.0,24.0,0.0,0.0,281.0,0,0,1,0,0,0,75.0,65.0,55.0,55.0,49.0,46.0,82.0,67.0,41.0,30.04,30.0,29.95,10.0,10.0,10.0,17.0,5.0,24.0,0.0,0.0,281.0,0,0,1,0,0,75.0,65.0,55.0,55.0,49.0,46.0,82.0,67.0,41.0,30.04,30.0,29.95,10.0,10.0,10.0,17.0,5.0,24.0,0.0,0.0,281.0,0,0,1,0,0
3134,115,2015,6,2,77.0,66.0,55.0,57.0,51.0,48.0,82.0,69.0,41.0,29.97,29.94,29.88,10.0,10.0,10.0,14.0,7.0,18.0,0.0,0.0,302.0,0,0,1,0,0,0,77.0,66.0,55.0,57.0,51.0,48.0,82.0,69.0,41.0,29.97,29.94,29.88,10.0,10.0,10.0,14.0,7.0,18.0,0.0,0.0,302.0,0,0,1,0,0,77.0,66.0,55.0,57.0,51.0,48.0,82.0,69.0,41.0,29.97,29.94,29.88,10.0,10.0,10.0,14.0,7.0,18.0,0.0,0.0,302.0,0,0,1,0,0
3139,115,2015,6,3,84.0,72.0,59.0,61.0,56.0,52.0,83.0,71.0,39.0,29.93,29.9,29.84,10.0,10.0,9.0,14.0,3.0,17.0,0.0,0.0,360.0,0,0,1,0,0,0,84.0,72.0,59.0,61.0,56.0,52.0,83.0,71.0,39.0,29.93,29.9,29.84,10.0,10.0,9.0,14.0,3.0,17.0,0.0,0.0,360.0,0,0,1,0,0,84.0,72.0,59.0,61.0,56.0,52.0,83.0,71.0,39.0,29.93,29.9,29.84,10.0,10.0,9.0,14.0,3.0,17.0,0.0,0.0,360.0,0,0,1,0,0
3141,115,2015,6,4,78.0,70.0,62.0,59.0,56.0,54.0,83.0,71.0,44.0,29.97,29.93,29.88,10.0,10.0,10.0,12.0,4.0,14.0,0.0,1.0,326.0,0,0,1,0,0,0,78.0,70.0,62.0,59.0,56.0,54.0,83.0,71.0,44.0,29.97,29.93,29.88,10.0,10.0,10.0,12.0,4.0,14.0,0.0,1.0,326.0,0,0,1,0,0,78.0,70.0,62.0,59.0,56.0,54.0,83.0,71.0,44.0,29.97,29.93,29.88,10.0,10.0,10.0,12.0,4.0,14.0,0.0,1.0,326.0,0,0,1,0,0
3152,115,2015,6,6,73.0,66.0,60.0,59.0,56.0,55.0,82.0,74.0,57.0,30.03,30.0,29.96,10.0,10.0,10.0,15.0,5.0,18.0,0.0,4.0,297.0,0,0,1,0,0,1,73.0,66.0,60.0,59.0,56.0,55.0,82.0,74.0,57.0,30.03,30.0,29.96,10.0,10.0,10.0,15.0,5.0,18.0,0.0,4.0,297.0,0,0,1,0,0,73.0,66.0,60.0,59.0,56.0,55.0,82.0,74.0,57.0,30.03,30.0,29.96,10.0,10.0,10.0,15.0,5.0,18.0,0.0,4.0,297.0,0,0,1,0,0
3157,115,2015,6,0,77.0,67.0,57.0,59.0,55.0,54.0,88.0,74.0,47.0,30.04,29.99,29.92,10.0,10.0,10.0,13.0,8.0,16.0,0.0,5.0,315.0,0,0,1,0,0,0,77.0,67.0,57.0,59.0,55.0,54.0,88.0,74.0,47.0,30.04,29.99,29.92,10.0,10.0,10.0,13.0,8.0,16.0,0.0,5.0,315.0,0,0,1,0,0,77.0,67.0,57.0,59.0,55.0,54.0,88.0,74.0,47.0,30.04,29.99,29.92,10.0,10.0,10.0,13.0,8.0,16.0,0.0,5.0,315.0,0,0,1,0,0
3163,115,2015,6,1,86.0,72.0,59.0,64.0,56.0,54.0,82.0,71.0,37.0,29.94,29.89,29.8,10.0,10.0,10.0,13.0,5.0,16.0,0.0,2.0,338.0,0,0,1,0,0,0,86.0,72.0,59.0,64.0,56.0,54.0,82.0,71.0,37.0,29.94,29.89,29.8,10.0,10.0,10.0,13.0,5.0,16.0,0.0,2.0,338.0,0,0,1,0,0,86.0,72.0,59.0,64.0,56.0,54.0,82.0,71.0,37.0,29.94,29.89,29.8,10.0,10.0,10.0,13.0,5.0,16.0,0.0,2.0,338.0,0,0,1,0,0
3167,115,2015,7,2,77.0,68.0,60.0,63.0,57.0,55.0,82.0,73.0,50.0,29.93,29.87,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,2.0,345.0,0,0,1,0,0,0,77.0,68.0,60.0,63.0,57.0,55.0,82.0,73.0,50.0,29.93,29.87,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,2.0,345.0,0,0,1,0,0,77.0,68.0,60.0,63.0,57.0,55.0,82.0,73.0,50.0,29.93,29.87,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,2.0,345.0,0,0,1,0,0
3173,115,2015,7,3,78.0,70.0,62.0,63.0,58.0,57.0,88.0,75.0,51.0,29.98,29.94,29.9,10.0,10.0,10.0,13.0,4.0,16.0,0.0,2.0,340.0,0,0,1,0,0,0,78.0,70.0,62.0,63.0,58.0,57.0,88.0,75.0,51.0,29.98,29.94,29.9,10.0,10.0,10.0,13.0,4.0,16.0,0.0,2.0,340.0,0,0,1,0,0,78.0,70.0,62.0,63.0,58.0,57.0,88.0,75.0,51.0,29.98,29.94,29.9,10.0,10.0,10.0,13.0,4.0,16.0,0.0,2.0,340.0,0,0,1,0,0
3175,115,2015,7,4,80.0,71.0,62.0,63.0,58.0,57.0,88.0,77.0,48.0,29.97,29.93,29.86,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,327.0,0,0,1,0,0,0,80.0,71.0,62.0,63.0,58.0,57.0,88.0,77.0,48.0,29.97,29.93,29.86,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,327.0,0,0,1,0,0,80.0,71.0,62.0,63.0,58.0,57.0,88.0,77.0,48.0,29.97,29.93,29.86,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,327.0,0,0,1,0,0
3180,115,2015,7,5,80.0,71.0,62.0,63.0,58.0,57.0,88.0,76.0,45.0,29.91,29.88,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,5.0,319.0,0,0,1,0,0,1,80.0,71.0,62.0,63.0,58.0,57.0,88.0,76.0,45.0,29.91,29.88,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,5.0,319.0,0,0,1,0,0,80.0,71.0,62.0,63.0,58.0,57.0,88.0,76.0,45.0,29.91,29.88,29.83,10.0,10.0,10.0,12.0,4.0,14.0,0.0,5.0,319.0,0,0,1,0,0
3188,115,2015,7,6,77.0,70.0,62.0,61.0,58.0,55.0,83.0,75.0,50.0,30.02,29.94,29.89,10.0,10.0,10.0,16.0,5.0,21.0,0.0,5.0,258.0,0,0,1,0,0,1,77.0,70.0,62.0,61.0,58.0,55.0,83.0,75.0,50.0,30.02,29.94,29.89,10.0,10.0,10.0,16.0,5.0,21.0,0.0,5.0,258.0,0,0,1,0,0,77.0,70.0,62.0,61.0,58.0,55.0,83.0,75.0,50.0,30.02,29.94,29.89,10.0,10.0,10.0,16.0,5.0,21.0,0.0,5.0,258.0,0,0,1,0,0
